"Reversed left context";"Reversed center";"Left context";"Center";"Punct";"Right context";"Title";"Author";"Birthday";"Header";"Created";"Sphere";"Type";"Topic";"Publication";"Publ_year";"Medium";"Ambiguity";"Audience_age";"Sentences";"Words";"Full context";"Example source"
" с акшинузлоп йынреЧ";"имылеб";"Черный ползунишка с";"белыми";" ";"глазами, Пахнущий постелью, мясом и духами";"З. Н. Гиппиус. «Ходит, дышит, вьется, трется между нами…» (1900-1918)";"З. Н. Гиппиус";"1869";"«Ходит, дышит, вьется, трется между нами…»";"1900-1918";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"5";"52";"Черный ползунишка с белыми глазами, Пахнущий постелью, мясом и духами, Жертвочек ты ищешь, ловишь в водах мутных, Любишь одиноких деток перепутных.19??";"424166dabf022f7d277157d0fe4df4c4:4:3"
" хадов в ьшивол ,ьшещи ыт кечовтреЖ";"хынтум";"Жертвочек ты ищешь, ловишь в водах";"мутных";", ";"Любишь одиноких деток перепутных.19??";"З. Н. Гиппиус. «Ходит, дышит, вьется, трется между нами…» (1900-1918)";"З. Н. Гиппиус";"1869";"«Ходит, дышит, вьется, трется между нами…»";"1900-1918";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"5";"52";"Черный ползунишка с белыми глазами, Пахнущий постелью, мясом и духами, Жертвочек ты ищешь, ловишь в водах мутных, Любишь одиноких деток перепутных.19??";"424166dabf022f7d277157d0fe4df4c4:4:16"
" уджедо йе алунрев ьнзиж И ,имьдюл";"юулеб";"людьми, И жизнь вернула ей одежду";"белую";".  ";"";"З. Н. Гиппиус. Опрощение  («Армяк и лапти... да, надень, надень…») (1900-1918)";"З. Н. Гиппиус";"1869";"Опрощение  («Армяк и лапти... да, надень, надень…»)";"1900-1918";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"5";"65";"Она, крылатая, жила с людьми, И жизнь вернула ей одежду белую.";"71babcd2968b33f9b7fce8ff27a4516f:4:10"
" атаказ аксолоп ад ,овотситема окьлот ,оволапо";"огола";"опалово, только аметистово, да полоска заката";"алого";", ";"да жемчужина неба чистого…";"З. Н. Гиппиус. Программа  («Здесь всё — только опалово…») (30.12.1918)";"З. Н. Гиппиус";"1869";"Программа  («Здесь всё — только опалово…»)";"30.12.1918";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"5";"36";"Здесь всё ― только опалово, только аметистово, да полоска заката алого, да жемчужина неба чистого…";"a22a3fd981dab22595f118073f24de8b:1:9"
" енм ́отЧ";"еонелез";"Что́ мне";"зеленое";", ";"белое, алое?";"З. Н. Гиппиус. Программа  («Здесь всё — только опалово…») (30.12.1918)";"З. Н. Гиппиус";"1869";"Программа  («Здесь всё — только опалово…»)";"30.12.1918";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"5";"36";"А где-то на поле ― цветы небывалые, и называется поле ― нетово… Что́ мне зеленое, белое, алое?";"a22a3fd981dab22595f118073f24de8b:3:2"
" ,еонелез енм ́отЧ";"еолеб";"Что́ мне зеленое,";"белое";", ";"алое?";"З. Н. Гиппиус. Программа  («Здесь всё — только опалово…») (30.12.1918)";"З. Н. Гиппиус";"1869";"Программа  («Здесь всё — только опалово…»)";"30.12.1918";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"5";"36";"А где-то на поле ― цветы небывалые, и называется поле ― нетово… Что́ мне зеленое, белое, алое?";"a22a3fd981dab22595f118073f24de8b:3:3"
" ,еолеб ,еонелез енм ́отЧ";"еола";"Что́ мне зеленое, белое,";"алое";"? ";"";"З. Н. Гиппиус. Программа  («Здесь всё — только опалово…») (30.12.1918)";"З. Н. Гиппиус";"1869";"Программа  («Здесь всё — только опалово…»)";"30.12.1918";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"5";"36";"А где-то на поле ― цветы небывалые, и называется поле ― нетово… Что́ мне зеленое, белое, алое?";"a22a3fd981dab22595f118073f24de8b:3:4"
"-артьлу олыб ботч ,учох Я";"овотелоиф";"Я хочу, чтоб было ультра-";"фиолетово";"…  30 дек<абря> 1918   ";"";"З. Н. Гиппиус. Программа  («Здесь всё — только опалово…») (30.12.1918)";"З. Н. Гиппиус";"1869";"Программа  («Здесь всё — только опалово…»)";"30.12.1918";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"5";"36";"Я хочу, чтоб было ультра-фиолетово…  30 дек<абря> 1918";"a22a3fd981dab22595f118073f24de8b:4:5"
" теалып онО";"ечря";"Оно пылает";"ярче";" ";"крови преображающим огнем.";"З. Н. Гиппиус. «Какая тайна в этом слове…» [Любовь, 1] (12.10.1918)";"З. Н. Гиппиус";"1869";"«Какая тайна в этом слове…»";"12.10.1918";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"7";"33";"Какая тайна в этом слове, как мало думают о нем. Оно пылает ярче крови преображающим огнем. Его ― никто не понимает.";"2bdb1b11149bb06d3f115885d110ac8a:3:2"
" ― еьтсачс окьлот ьседЗ";"огобулог";"Здесь только счастье ―";"голубого";" ";"сна.";"З. Н. Гиппиус. Прорезы  («Здесь — только обещания и знаки…») (13.08.1918)";"З. Н. Гиппиус";"1869";"Прорезы  («Здесь — только обещания и знаки…»)";"13.08.1918";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"11";"88";"Здесь ― только обещания и знаки: Игла в закатном золоте вина, Сияющий прорыв, прорез на мраке… Здесь только счастье ― голубого сна. Но я земным обетам жадно внемлю.";"84f04dbf64bcf3802ca1648b382360db:2:3"
